address,label,bytecode_len,unique_byte_pairs,tx_count,unique_callers,avg_gas,token_transfer_count,distinct_tokens,total_tvl_usd,log_tvl,is_erc20,is_verified,was_traded
0x000cc72c2bed740e17fac08f0ac8351b2b44f02d,0,171.0,70.0,9.0,2.0,132915.0,37.0,1.0,2365.5651802946377,3.3741184703727694,0,1,0
0x000ce41a15e175c99663eee02ed3f93699830ee8,0,14981.0,246.0,0.0,0.0,0.0,26.0,1.0,1637.89474075403,3.214551061576811,1,1,0
0x000ceb829bdc0a755f3812b371091ec2c87ef2b1,0,14981.0,246.0,2.0,2.0,36171.0,101.0,2.0,6398.997649799133,3.8061798145027224,1,1,0
0x000cf20d7325b4fe301a3b3ef74a42da1469e3a5,0,171.0,70.0,11.0,6.0,82784.36363636363,14.0,2.0,3042.0016270316664,3.4833021845667393,0,1,0
0x000cf30cdea251d76687e3405acc448b11e61259,0,14981.0,246.0,1.0,1.0,46530.0,161.0,1.0,10306.205495676191,4.013140934700177,1,1,0
0x000d065dc113f37a0a489cd3623ba59f560dbd80,0,14981.0,246.0,0.0,0.0,0.0,5.0,1.0,6507.129037558003,3.813456155165841,1,1,0
0x000d065c10ae80320511f7713a654e94150c6063,0,14981.0,246.0,1.0,1.0,36171.0,14.0,2.0,4379.641081864933,3.6415376716782837,1,1,0
0x000d072d4c0ffcf8a7dac348df799fcb5b6a36bc,0,14981.0,246.0,0.0,0.0,0.0,5.0,2.0,5407.06711643442,3.733042072747973,1,1,0
0x000d143abe5cb089b52b2c3400709c480c886059,0,14981.0,246.0,2.0,2.0,40300.5,95.0,1.0,3250.953527805338,3.5121443306606794,1,1,0
0x000d1e3953c25a13016004075209d8391f5ef4dd,0,14981.0,246.0,0.0,0.0,0.0,41.0,1.0,42565.44314247654,4.629067361989864,1,1,0
0x000d2404777be7815e2da76c4de570321d79ccab,0,14981.0,246.0,2.0,2.0,46398.0,57.0,1.0,4210.047562274547,3.6243901466486506,1,1,0
0x000d27d4dfb3e336a6462a3435c3dd3953391bb7,0,14981.0,246.0,955.0,843.0,42523.39581151833,7427.0,2.0,5008606.287341194,6.699716981055288,1,1,0
0x000d320c55b70449f20d90eab7debc6e378fce34,0,14981.0,246.0,0.0,0.0,0.0,4.0,1.0,30074.914358526512,4.478218839497376,1,1,0
0x000d34605209b5eee8e354b423da494574c0286a,0,14981.0,246.0,1.0,1.0,46254.0,109.0,1.0,2030.446970395165,3.3078054898347897,1,1,0
0x000d3c0201e5de5f513645bee7c597cfac695761,0,14981.0,246.0,1.0,1.0,46542.0,32.0,1.0,75175.46143594835,4.876081879571341,1,1,0
0x000d40f273f653b51efd06d67738d2b5c1eeb8e1,0,14981.0,246.0,1.0,1.0,46542.0,23.0,1.0,3901.818527974415,3.591378358062802,1,1,0
0x000d460c8207a02f6b21ea2deb44a92a110f037e,0,14981.0,246.0,1.0,1.0,46278.0,23.0,1.0,2500.659480011841,3.3982281942397665,1,1,0
0x000d5deadbc7422bca42f33127f1718f3f339c30,0,14981.0,246.0,2.0,1.0,51694.0,149.0,1.0,5791.931670856933,3.7628984059123494,1,1,0
0x000d620976d4d28e9ebe90b2dede0d809c81b1f0,0,14981.0,246.0,0.0,0.0,0.0,33.0,1.0,274649.4496141192,5.438780314315947,1,1,0
0x000d6d70eb5abbbfffa62453907d34bddfe91ef6,0,14981.0,246.0,1.0,1.0,46254.0,95.0,1.0,32513.08511015634,4.512071538223951,0,1,0
0x000d7290d94bb39e4d609ff20d1156fab68020d3,0,171.0,70.0,7.0,2.0,96588.0,23.0,1.0,7887.367340005114,3.896987126327503,0,1,0
0x000d79c33f70f5824f98733db6d294000be0b444,0,14981.0,246.0,1.0,1.0,46254.0,14.0,1.0,12581.070113102782,4.099752100945062,1,1,0
0x000d81da03552ff18197840d924a8d330b0aab4e,0,14981.0,246.0,0.0,0.0,0.0,4.0,1.0,1147.5460196091656,3.060148401065147,1,1,0
0x000d84716e4ffeffa96bb70f9a1a2c233586e0f3,0,9982.0,255.0,186946.0,90254.0,83695.51335679823,93539.0,2.0,197000792.41741467,8.29446797527891,0,1,0
0x000d873d65133c94171243585e304452d1777fe1,0,14981.0,246.0,2.0,2.0,52244.0,1019.0,1.0,564934.2357407908,5.751998663089235,1,1,0
0x000db803a70511e09da650d4c0506d0000100000,0,24211.0,256.0,886.0,280.0,306718.77200902934,993.0,42.0,4214129.558620365,6.624707986423968,0,1,0
0x000dbeca62b3fed8b41be28d9ce5a080dae501f1,0,14981.0,246.0,1.0,1.0,46542.0,42.0,1.0,13555.04355044451,4.132132955391613,1,1,0
0x000dc35883e98a843d43cfc03540ec96df25db15,0,14981.0,246.0,1.0,1.0,46542.0,298.0,1.0,84553.6298775321,4.927137392835159,1,1,0
0x000ddfc2775984cce787f52b756b29b97a851c28,0,14981.0,246.0,1.0,1.0,46266.0,12.0,1.0,16179.723567565195,4.208997938436615,1,1,0
0x000deab7e31f1d41486a3bd8f79096ef2744ef1e,0,14981.0,246.0,0.0,0.0,0.0,8097.0,1.0,2100291.8818264976,6.322279860492014,1,1,0
0x000dfb094e42cf4effb574905c1373a9d03e4ba0,0,14981.0,246.0,0.0,0.0,0.0,22.0,1.0,84493.50703923305,4.926828476522579,1,1,0
0x000e08851f820aa97cc789a20eeee476696839e6,0,14981.0,246.0,1.0,1.0,46542.0,20.0,1.0,3603.983393904819,3.5569032685139463,1,1,0
0x000e14aa5d79e7aa5e3e97e2a2190fe1b297e54e,0,14981.0,246.0,0.0,0.0,0.0,16.0,1.0,81022.93765554672,4.90861334549433,1,1,0
0x000e19d0d25bbcb1dfb429c421cfe13681c7325c,0,14981.0,246.0,1.0,1.0,35979.0,104.0,2.0,7493.181156438606,3.8747241870618536,1,1,0
0x000e254d9b4846897f6fa91cdc4105620fc2a430,0,14981.0,246.0,0.0,0.0,0.0,6.0,1.0,2412.5963289426286,3.382664636609602,1,1,0
0x000e2611f6a2c10bbb6fdb7bb497e18fb37d0771,0,14981.0,246.0,1.0,1.0,46254.0,25.0,1.0,11771.33830875415,4.070862734188187,1,1,0
0x000e34508fb4fcff3a09b4dca3f133458f1fcb00,0,14981.0,246.0,1.0,1.0,46254.0,44.0,1.0,12963.005810261979,4.112739217004121,1,1,0
0x000e423976c74231b5a14e414153d66926359139,0,14981.0,246.0,1.0,1.0,46542.0,144.0,1.0,40837.62282761243,4.611071088251967,1,1,0
0x000e448d547d6dfed64d39302e0d5c9a5f9e2ec2,0,14981.0,246.0,1.0,1.0,35979.0,27.0,1.0,16004.896308325833,4.204279999058766,1,1,0
0x000e44e506f60ed99a71d11cabb17149b5ae9013,0,14981.0,246.0,1.0,1.0,44190.0,2.0,2.0,3053.633694767752,3.484959138022368,1,1,0
0x000e4ce22179ed8fe1f0407f9108937d60c1ce10,0,14981.0,246.0,0.0,0.0,0.0,8.0,2.0,5036.346521168448,3.7022018271838952,1,1,0
0x000e58455bd0b96a9a1d2cf3060924ac6c34fb15,0,171.0,70.0,8.0,2.0,121407.375,211.0,1.0,43631.15292777654,4.639806642773322,0,1,0
0x000e5a2ff5c7e43c70739915ae41d9bbc8e9423a,0,14981.0,246.0,0.0,0.0,0.0,66.0,1.0,20417.67696747159,4.310027598458959,1,1,0
0x000e5f78bc3ec35827e186b7d625f0f3602f184f,0,14981.0,246.0,0.0,0.0,0.0,30.0,1.0,44458.38264765829,4.647963427895656,1,1,0
0x000e629c26cfca597788571361d9b533c6f79b32,0,14981.0,246.0,0.0,0.0,0.0,10.0,2.0,3705.546069175693,3.5689694023977174,1,1,0
0x000e6821d073224a8d495a00dcc90c09489b2353,0,14981.0,246.0,1.0,1.0,36147.0,90.0,1.0,1639.7649776217768,3.2150463773774147,1,1,0
0x000e749bca4fce9bcf0d277e365ed08a67d9cd88,0,14981.0,246.0,0.0,0.0,0.0,10.0,1.0,3636.453507617751,3.5607974510622524,1,1,0
0x000e9698b4ba7bf9c02e782fc593720d156aa79a,0,171.0,70.0,2.0,2.0,128922.5,4.0,1.0,7532.245746286463,3.8769821350305342,0,1,0
0x000eaa936a299e329d910dfb8a024b2fbf0ccf9c,0,14981.0,246.0,0.0,0.0,0.0,189.0,1.0,15640.246955630437,4.194271373043668,1,1,0
0x000eba869d76c618ddc4a6d685a0820a620ce002,0,8483.0,237.0,885.0,83.0,436027.22711864405,1006.0,13.0,194709.54071903278,5.289389462830762,0,1,0
0x000ebc377509d6e4dd9dd9650666a5e22fcda238,0,171.0,70.0,2.0,2.0,128928.5,83.0,1.0,19830.38436523561,4.297353031966149,0,1,0
0x000ecbc86e8d9edcd5f0891b7a81cc0192ed7fbf,0,171.0,70.0,8.0,2.0,139443.125,24.0,1.0,2728.100129401905,3.4360194700227655,0,1,0
0x000eda328fe6ab471d4b0160a1b3e49ec003466b,0,14981.0,246.0,1.0,1.0,35919.0,22.0,1.0,14585.062075593487,4.163938057508232,1,1,0
0x000ef5e4a3319b4da4bc7405ff8447a121110211,0,14981.0,246.0,2.0,1.0,46410.0,51.0,1.0,18793.429839294677,4.274029155194602,1,1,0
0x000ef67fb290458919f03ff75f9105b4f1abd05c,0,14981.0,246.0,1.0,1.0,46542.0,43.0,1.0,59307.642369500005,4.773117982738731,1,1,0
0x000eff461925a876f0705bd06a4aa7d18967e9ec,0,14981.0,246.0,0.0,0.0,0.0,25.0,1.0,63240.49213344267,4.801002108218988,1,1,0
0x000f12e8b20a98731853d2eef71eecd6348e4727,0,14981.0,246.0,1.0,1.0,36147.0,17.0,1.0,1572.1208169835772,3.1967620780806048,1,1,0
0x000f1720bc2ef023f43760376f5a8ce564951d19,0,14981.0,246.0,1.0,1.0,46530.0,87.0,1.0,11166.82755582719,4.047968699321807,1,1,0
0x000f189dc37bae6747c62f885fd9d322a7d6bdbf,0,14981.0,246.0,1.0,1.0,46254.0,13.0,1.0,12460.491729929628,4.095570033599173,1,1,0
0x000f238cd1be7203445d52ef65d575d17f8fdff1,0,14981.0,246.0,1.0,1.0,36171.0,78.0,2.0,3612.3056228684004,3.557904696888197,1,1,0
0x000f2a6173ccdf114da5b337d765a69c6b4eeec2,0,14981.0,246.0,0.0,0.0,0.0,21.0,1.0,253869.7503352559,5.404612666609237,1,1,0
0x000f2c16537fd6c9b7ac95c10941073da9224db7,0,14981.0,246.0,2.0,1.0,46410.0,69.0,1.0,16352.603139506387,4.213613454317778,1,1,0
0x000f2cda0873ed5071049632516f053401511668,0,14981.0,246.0,0.0,0.0,0.0,22.0,1.0,37398.386452285704,4.57286447753277,1,1,0
0x000f5376eb631e1ad05f0f248f91be0af7d27d19,0,14981.0,246.0,0.0,0.0,0.0,21.0,1.0,26112.369050840523,4.416862906514613,1,1,0
0x000f5b86b53821f57314000758a9f8271b9bc096,0,14981.0,246.0,2.0,2.0,36159.0,11.0,2.0,25578.2505639267,4.407887816111395,1,1,0
0x000f67d289ba344740137e62925c8752bd9338a8,0,14981.0,246.0,1.0,1.0,44166.0,14.0,2.0,1242.3039408311815,3.094577310210436,1,1,0
0x000f6d50036998823596378781f534fdb0b9bf8c,0,171.0,74.0,8.0,3.0,88001.625,31.0,2.0,1787.098271041255,3.2523913832508122,0,1,0
0x000f7eb51a1f2e0f689a318bb935dcf29f494996,0,14981.0,246.0,0.0,0.0,0.0,21.0,1.0,9427.29472425975,3.974433149914983,1,1,0
0x000f7f9626b8376324a15f658960f019854d4f5d,0,14981.0,246.0,1.0,1.0,46542.0,1644.0,1.0,612466.0041413961,5.787082696619732,1,1,0
0x000f85d8abd996616129e8b9eb1ce1de8c970207,0,14981.0,246.0,0.0,0.0,0.0,15.0,1.0,1625.5771231985643,3.2112746599237423,1,1,0
0x000f97bb5b7ff67a0d4d02c232e80dbdfb45fce8,0,14981.0,246.0,1.0,1.0,44442.0,47.0,1.0,14729.960392972347,4.168231061830529,1,1,0
0x000f9dd5e2c13b6a0b4a8ce82b22d43cea8ad02d,0,171.0,70.0,2.0,2.0,128934.5,5.0,1.0,1342.7047806730454,3.128303862312992,0,1,0
0x000fa2d3139690245dce447c231a032c5a73f00e,0,14981.0,246.0,1.0,1.0,46254.0,25.0,1.0,10294.924003408638,4.012665328280355,1,1,0
0x000fa513df12663c68a42087608c67363d1d5c88,0,14981.0,246.0,1.0,1.0,46542.0,158.0,1.0,40622.412901716176,4.60877640705792,1,1,0
0x000fa6e17adee98d461da098057a964480c89285,0,14981.0,246.0,1.0,1.0,44442.0,146.0,1.0,5247.816649528189,3.7200614023568392,1,1,0
0x000fb3fa152623b5d273f2c1603b9c0e8c30acc8,0,14981.0,246.0,2.0,1.0,46410.0,6926.0,1.0,275516.7988510802,5.440149660150127,1,1,0
0x000fbeb0ddc9bb3b6fedc353345e7d37721b2d5e,0,14981.0,246.0,1.0,1.0,46542.0,592.0,1.0,128196.71231523006,5.107880275278457,1,1,0
0x000fc37469b85754835df0e03b7f2d3b9210c427,0,14981.0,246.0,1.0,1.0,44442.0,292.0,1.0,1710.3512668983726,3.233339160691451,1,1,0
0x000fc67b90358dd4b07edbeaf57d51a3dc21eefd,0,14981.0,246.0,1.0,1.0,36159.0,32.0,1.0,1978.4470903305787,3.2965438977605817,1,1,0
0x000fd3edc9793b672a396915f840ac66a3373473,0,14981.0,246.0,4.0,1.0,35937.0,10.0,2.0,1030.2220410612917,3.013352186937468,1,1,0
0x000fda15e01b6135f620e406928fc0f0313dc6ae,0,14981.0,246.0,1.0,1.0,46266.0,8.0,1.0,11155.672226001712,4.047534674045758,1,1,0
0x000fe6cc85352010264b000df28b03d4de728879,0,14981.0,246.0,1.0,1.0,46542.0,9801.0,1.0,102474.17237394182,5.010618657517828,1,1,0
0x000ff3dc856b297fc577ecb875295f3fb959acc8,0,14981.0,246.0,1.0,1.0,46542.0,42.0,1.0,30466.2677961645,4.483833509875711,1,1,0
0x000ff7b3a1752afa4918e40c33171bde3a90397b,0,14981.0,246.0,1.0,1.0,44178.0,5.0,2.0,12910.106868101084,4.1109634758917055,1,1,0
0x0010006ff346f42be6d1ee07de8dd70cd9842d98,0,14981.0,246.0,1.0,1.0,44202.0,6.0,2.0,38658.37000810108,4.587254772500743,1,1,0
0x001002f08151b96cfee3688588b1820174b22791,0,14981.0,246.0,0.0,0.0,0.0,2.0,1.0,1375.5302754166664,3.138785767710316,1,1,0
0x001003a9cdb940c1d09e2f9492c67ddbfefe40f2,0,14981.0,246.0,1.0,1.0,46667.0,44.0,1.0,41594.350300334605,4.619044786113089,1,1,0
0x001012a2d7926d6363a76149dda138198d0fdd8f,0,14981.0,246.0,1.0,1.0,35919.0,20.0,1.0,8735.691966983975,3.9413470238887793,1,1,0
0x001026e3a23cde38195d11d21a60bbf706eaf3cb,0,14981.0,246.0,0.0,0.0,0.0,1.0,1.0,3503.8695416666665,3.544671857284497,1,1,0
0x00102ef028c810a73f57525d963ef4134abd8bda,0,171.0,70.0,2.0,2.0,128934.5,23.0,1.0,1862.4939701270937,3.2703279918069144,0,1,0
0x001042bf17f0e753a0f532e769459d459d1b0677,0,14981.0,246.0,2.0,1.0,46410.0,35.0,1.0,15283.063996192612,4.184238847462794,1,1,0
0x00105e2e062637dc7274609406c16d1fb84a109c,0,14981.0,246.0,0.0,0.0,0.0,7.0,2.0,44056.67380143441,4.644021563130895,1,1,0
0x00105e37399e3dd45ca7a434c64e1c02cabc49ec,0,14981.0,246.0,67.0,18.0,45731.10447761194,38984.0,3.0,14125379.356143204,7.150000150958742,1,1,0
0x00106683724a3c85c1d8c9f20629e5689c52c985,0,14981.0,246.0,1.0,1.0,46542.0,55.0,1.0,15814.057274207591,4.199070769051443,1,1,0
0x001069623cd39a7d99374910595ff0db1f62fb40,0,8790.0,245.0,5.0,4.0,28763.6,534.0,1.0,45017.08451556334,4.653387012165639,1,1,0
0x00106b32c9d03626fc090cf6225f89227b915707,0,14981.0,246.0,2.0,1.0,46410.0,59.0,1.0,15748.941501482677,4.197278945069717,1,1,0
0x00107ecb74e46914e7e4d1e49dac30b9ba1232db,0,22142.0,256.0,0.0,0.0,0.0,3383.0,1.0,2703716.7257012003,6.431961348301597,0,1,0
0x001081990d33e62caaaa9bf2f5b2ce6cda6fb03c,0,14981.0,246.0,2.0,2.0,40294.5,245.0,1.0,4312.834659075588,3.634863495419472,1,1,0
0x001084f151c383d9519015965a184c1c53378103,0,14981.0,246.0,1.0,1.0,46254.0,23.0,1.0,13233.551290315127,4.121709221387757,1,1,0
0x00108715677659ccde05ea1837782257dd89f062,0,171.0,70.0,12.0,2.0,121428.25,3.0,2.0,3202.6734862765306,3.5056482470082346,0,1,0
0x001091af18b2d47832109b4ae03564519d7b5b3c,0,14981.0,246.0,1.0,1.0,44190.0,3.0,2.0,42904.030070592904,4.632508210689217,1,1,0
0x0010b1d2d807182638d19ec9b6f5bed3e24a5ef9,0,14981.0,246.0,4.0,2.0,40971.0,7487.0,1.0,1058699.0040595983,6.024772914744939,1,1,0
0x0010b74314d905afffa228bfe66c88d152daf654,0,14981.0,246.0,2.0,2.0,40150.5,139.0,1.0,2716.869733067971,3.434228637250954,1,1,0
0x0010d80fac166fcd2989fff85124eeb9d2d857ee,0,171.0,70.0,4.0,2.0,109452.75,48.0,1.0,13481.47446741327,4.1297696065109495,0,1,0
0x0011064199f867e32e6e120adba5766f68007f87,0,8666.0,250.0,0.0,0.0,0.0,10.0,2.0,2035.9546323841766,3.308981356381302,1,1,0
0x001109f7ceff4b46126a2daeb59a6d6015d433b8,0,14981.0,246.0,1.0,1.0,46542.0,291.0,1.0,44948.18608803216,4.652721832205474,1,1,0
0x001115a6e763a9cadd7499db41ab9f4f3f4b2aae,0,14981.0,246.0,0.0,0.0,0.0,20.0,1.0,1004.1153974141955,3.002215926018361,1,1,0
0x001117b6b03eadad62d15f9d2cee0c8410877915,0,14981.0,246.0,0.0,0.0,0.0,11.0,1.0,1252.4658910987034,3.0981125205765148,1,1,0
0x00111e7de204bb91281348ffd9d24cae23f0fb56,0,14981.0,246.0,1.0,1.0,46278.0,14.0,1.0,4785.253643305235,3.6799957099416427,1,1,0
0x001124e8628ebb5c45867208f953883b84ec15e0,0,14981.0,246.0,0.0,0.0,0.0,14.0,2.0,3314.1531699060456,3.5205035988971223,1,1,0
0x001131df6cd6f329992ecf2da56d6fc365ffa4b2,0,14981.0,246.0,16.0,13.0,43215.75,453.0,1.0,7882.6207357324,3.896725723123829,1,1,0
0x0011365593c027258d249ce086597045f8ec4e1c,0,14981.0,246.0,0.0,0.0,0.0,700.0,1.0,35577.36405856195,4.551185974757646,1,1,0
0x0011392692ae220cbb697cae45290692f670e911,0,14981.0,246.0,0.0,0.0,0.0,21.0,1.0,207813.0097163875,5.3176748220345775,1,1,0
0x00113a9d677fdba144f49be1fd1f6cb4a312e513,0,14981.0,246.0,1.0,1.0,44442.0,23.0,1.0,2573.045523938566,3.410616223462106,1,1,0
0x00113d1c971553daae477d8f103b4a711b5d6575,0,14981.0,246.0,1.0,1.0,44442.0,135.0,1.0,2354.709375649429,3.372121710420191,1,1,0
0x001141ba9e426c80d3b3182bb451cd615d991279,0,8666.0,250.0,0.0,0.0,0.0,15.0,2.0,3179.361113080625,3.5024764346115864,1,1,0
0x00114347e40794d05a387fd734cecaf6ed7d6fe2,0,14981.0,246.0,0.0,0.0,0.0,17.0,1.0,3910.560129974817,3.5923500107716233,1,1,0
0x00114b6b7fb0e00ac5e706cf08ad8901a432411d,0,14981.0,246.0,1.0,1.0,44442.0,56.0,1.0,32834.63123573937,4.516345369628129,1,1,0
0x00114d3755254e1cb81213778f1e4e789ff62662,0,14981.0,246.0,1.0,1.0,44442.0,63.0,1.0,7138.887723309328,3.853691382430153,1,1,0
0x00115627d18c65d9a0c1ea09e3fb6168be1d2752,0,171.0,70.0,27.0,2.0,122689.74074074074,511.0,1.0,431300.3005169466,5.6347807676903106,0,1,0
0x001164fcd16a60ed3b4235e51dbff2dd165e501b,0,14981.0,246.0,1.0,1.0,36147.0,21.0,2.0,1552.8901302409272,3.191420308212027,1,1,0
0x00116d6f070969d0aafb68d8cc60021c3530a6e8,0,14981.0,246.0,1.0,1.0,46542.0,44.0,1.0,76394.86066582963,4.883069827964565,1,1,0
0x001171beeb85af1d0b32dc4771334b38da571333,0,14981.0,246.0,0.0,0.0,0.0,29.0,1.0,12167.174497371483,4.0852254290776635,1,1,0
0x00117682c3a37adf15b8e2cd1ef7e8b8f0ea3ef9,0,14981.0,246.0,1.0,1.0,44178.0,36.0,1.0,43288.894773689186,4.6363865301591565,1,1,0
0x0011774acc452695bfa8ffc560799e80bcb9603f,0,14981.0,246.0,2.0,2.0,40306.5,347.0,1.0,12879.003651551646,4.109915986148677,1,1,0
0x00117b064d7c403ad30cc46f98d3b76b8b49d866,0,14981.0,246.0,1.0,1.0,46278.0,36.0,1.0,10808.784320204944,4.033817028876594,1,1,0
0x00118313e67ee67476c45407aa90134008f6c1c5,0,14981.0,246.0,1.0,1.0,46542.0,4.0,1.0,98042.63248505804,4.99141939334903,1,1,0
0x00118a2506d95acdf5b213a9170078cc76daf79d,0,14981.0,246.0,1.0,1.0,44154.0,51.0,1.0,2066.5502288044795,3.315456069048111,1,1,0
0x00118d2379906e5f6a7aa10027db5a2a031a3af6,0,14981.0,246.0,1.0,1.0,46542.0,40.0,1.0,61625.9618815,4.789770758179766,1,1,0
0x00119397a67c7aad5f4682e51e3224d29f67bcdb,0,14981.0,246.0,1.0,1.0,44442.0,333.0,1.0,3388.990994287412,3.5301985444755077,1,1,0
0x0011aa5b56b626df073ed13ab2883e088bb6c5d5,0,14981.0,246.0,0.0,0.0,0.0,2.0,1.0,5541.735351058208,3.743724142832235,1,1,0
0x0011aade766d34e21fef8472acbfec0758c02a2b,0,14981.0,246.0,1.0,1.0,36147.0,12.0,1.0,1889.3923583333333,3.276551953048575,1,1,0
0x0011b7e07b01e461f1041cbbe2fbfdd6c58a32f5,0,14981.0,246.0,2.0,1.0,46410.0,69.0,1.0,16825.835073492224,4.22600243805697,1,1,0
0x0011bfef785c131ecb86baebb1ef4c709ed15334,0,14981.0,246.0,0.0,0.0,0.0,17.0,1.0,52695.66187470694,4.7217831052445955,1,1,0
0x0011c4406086f3ac30ce98d57fc1b47ad9d1f197,0,14981.0,246.0,2.0,1.0,46410.0,68.0,1.0,16728.96544829045,4.22349504403279,1,1,0
0x0011cad677a0cdf134a9e9673a6295d5bd29df7c,0,171.0,70.0,16.0,1.0,114081.0,93.0,1.0,14058.567390131873,4.147971957741484,0,1,0
0x0011cea76320e7f0db3faeb0fbb5ac450c167b57,0,8666.0,250.0,0.0,0.0,0.0,64.0,2.0,2042.8890797841264,3.310457323290077,1,1,0
0x0011d522dc0cb1837b404fe45288d371906e4356,0,8666.0,250.0,0.0,0.0,0.0,5.0,1.0,6794.478700797613,3.832220055592746,1,1,0
0x0011ddf678fdb150e4687f50d4dfc753d4bf2c4a,0,171.0,70.0,2.0,2.0,128934.5,23.0,1.0,2596.2615500989227,3.41451568626586,0,1,0
0x0011dec788829aa73701dac4483966060f2f4279,0,14981.0,246.0,1.0,1.0,46278.0,27.0,1.0,7070.174052989664,3.8494915272910313,1,1,0
0x0011f1698dbf0fc6cb52dfe13bbae5f2a0800b23,0,14981.0,246.0,1.0,1.0,46542.0,73.0,1.0,29438.281902058327,4.468927212262707,1,1,0
0x0011fb6f5ac466d4861099094c0c88f015e886c4,0,14981.0,246.0,1.0,1.0,46278.0,21.0,1.0,3213.1240208333315,3.5070626305245214,1,1,0
0x001203c0585bc8b61fb5289213b40497eb9cd79f,0,14981.0,246.0,2.0,2.0,36147.0,22.0,2.0,16494.31349280375,4.2173605737098585,1,1,0
0x001208f7f53f78db2b32e1c68198d3e8f320aa23,0,14730.0,256.0,3299830.0,769787.0,45386.609371997954,143.0,3.0,74963.16022997446,4.874853680264809,1,1,1
0x00120e87aeb15763cc1f54cea7e96991a145bd8d,0,14981.0,246.0,12.0,2.0,43500.75,19764.0,2.0,8625910.00237953,6.9358049730106215,1,1,0
0x001215ac7504b529af878cc0f5db54455a5c67c4,0,14981.0,246.0,1.0,1.0,44190.0,4.0,2.0,58241.51312635975,4.765240106232223,1,1,0
0x00121b3474bb4bc4cfb614494ff9212425ba85a7,0,14981.0,246.0,1.0,1.0,44442.0,87.0,1.0,1022.4794492279788,3.0100791267479217,1,1,0
0x001221b33585d30b5c5bfdf4b690b953e3055eec,0,14981.0,246.0,1.0,1.0,46542.0,419.0,1.0,262194.57464184077,5.418625357358459,1,1,0
0x00123ddc63d6c1c538d9d735f2bb74125252da0e,0,14981.0,246.0,1.0,1.0,44154.0,7.0,1.0,4919.582208568971,3.692016491996932,1,1,0
0x00124616f07b97e89dbd2a2d3fac5a8c72c54292,0,14981.0,246.0,1.0,1.0,46542.0,22.0,1.0,40247.026113656124,4.604744586095993,1,1,0
0x00124b0be99f3248997209ebf08f7b6141f695ad,0,14981.0,246.0,0.0,0.0,0.0,26.0,1.0,29103.015329388993,4.463952910466911,1,1,0
0x001254284404b9b3db7cf8d1dee5fb36c92d2e6d,0,14981.0,246.0,0.0,0.0,0.0,28.0,1.0,133245.17148954928,5.1246547394633435,1,1,0
0x00125f7f48e84bfbde7520e89f74cc029f1f9482,0,14981.0,246.0,0.0,0.0,0.0,5630.0,1.0,445985.27513193316,5.649321493855231,1,1,0
0x00127773e9cb4af6d7b654fd50f085d5c87bcef6,0,14981.0,246.0,1.0,1.0,46542.0,58.0,1.0,40961.89391341015,4.612390630737037,1,1,0
0x0012790e299968467707ae7c67cfa1a74db77dfd,0,14981.0,246.0,1.0,1.0,46542.0,126.0,1.0,39657.1174021889,4.598332094104111,1,1,0
0x001282a0798cabf36f40fa96ba37f1fac937fa47,0,14981.0,246.0,1.0,1.0,46266.0,24.0,1.0,12052.758471587358,4.081122484999178,1,1,0
0x00128ab2b42e06f5928300c273fd5c34248ed10f,0,14981.0,246.0,1.0,1.0,46278.0,26.0,1.0,2752.389792786366,3.439867698088918,1,1,0
0x00128f491011139e237e98bb875fe5febd31671d,0,14981.0,246.0,2.0,2.0,36147.0,13.0,2.0,29179.811769271917,4.4650973691890865,1,1,0
0x00129075f5ffe877689300da56442cef27cf2420,0,14981.0,246.0,1.0,1.0,46667.0,42.0,1.0,26835.7292016125,4.428729583916828,1,1,0
0x001296fa987a4a96bc509564afbd1404bbcd0cd8,0,14981.0,246.0,0.0,0.0,0.0,24.0,1.0,25844.454401323026,4.4123841721103005,1,1,0
0x00129b1a3d3053f96951e334476000b7325ce081,0,14981.0,246.0,1.0,1.0,46542.0,48.0,1.0,40744.32793897265,4.610077817575399,1,1,0
0x0012aa7e759773a287d516ed36fc11814cdbb50c,0,14981.0,246.0,1.0,1.0,46542.0,32.0,1.0,1636.206824570932,3.214103546300205,1,1,0
0x0012ad0aa6fc247f782ed115c92eb5a4e885d9d8,0,14981.0,246.0,1.0,1.0,46542.0,127.0,1.0,19004.356244541967,4.2788760146173,1,1,0
0x0012bd1dec112432f9b1d0298469996616accd07,0,14981.0,246.0,2.0,1.0,46604.5,305.0,1.0,3160085.060480611,6.499698910176283,1,1,0
0x0012cf46a7f19de275ee9601722d1987f3062a17,0,171.0,70.0,10.0,1.0,116477.1,21.0,1.0,1177.4405069532027,3.0713076622492927,0,1,0
0x0012d3abd17c5243aa6cab1f6495cfab861f1edd,0,12345.0,250.0,1.0,1.0,44152.0,53.0,1.0,2169.6905456206387,3.336597914698753,1,1,0
0x0012dc6fcdba47f0bc6c480b166ebb5c85426e10,0,171.0,70.0,25.0,3.0,118934.72,1684.0,2.0,1080780.8331582742,6.033738036027461,0,1,0
0x0012e24c2c90e410dd013924160a2218a96904e5,0,14981.0,246.0,3.0,2.0,39077.0,39.0,1.0,2274.0004412020903,3.3569814852180166,1,1,0
